,Ticker,Optimization Periods,Recalibration Months,Number of Strategies,Metric,Sortino,Sharpe,Rolling Sortino,Rolling Sharpe,Rollling CAGR,MaxDrawupByMaxDrawdown,Outperformance
67,GOLDBEES.NS,2,3,3,rolling_cagr,-0.0614090262732858,-0.05328124676594892,-0.49497451471031795,-0.15706167631360549,0.048973948941447736,5.244569962803659,0.05819514498714495
68,GOLDBEES.NS,2,3,3,maxdrawup_by_maxdrawdown,-0.4035463033878106,-0.48982790191953285,-269646.1344326247,-0.8007107054080935,0.0293831902699053,2.9070182302671737,-0.26498684450462373
69,GOLDBEES.NS,2,3,3,outperformance,-0.0614090262732858,-0.05328124676594892,-0.49497451471031795,-0.15706167631360549,0.048973948941447736,5.244569962803659,0.05819514498714495
70,GOLDBEES.NS,2,3,5,rolling_sharpe,-0.5247896574209542,-0.5010033159906602,-1.150119466428018,-0.5791513966474071,0.021835959456086615,2.121521130520633,-0.3252556291592865
71,GOLDBEES.NS,2,3,5,rolling_sortino,-0.26321351559035255,-0.27738120093401564,-1.1356590076163393,-0.5696502561336647,0.038198972406099506,4.988531501953049,-0.11192085775522842
72,GOLDBEES.NS,2,3,5,rolling_cagr,-0.09028094502986904,-0.07748034482068666,-0.45996139218983706,-0.14989535023559422,0.046658148819643946,5.0089885310816955,0.034587145449618495
73,GOLDBEES.NS,2,3,5,maxdrawup_by_maxdrawdown,-0.16529735239922944,-0.23660967833059743,-1275928.542251905,-0.5566673542909489,0.04168518334688749,5.52626867210979,-0.04754859343836193
74,GOLDBEES.NS,2,3,5,outperformance,-0.006983111097532425,-0.006053389518939726,-0.36008585378568914,-0.07524956017762968,0.05219344370596986,5.757161145698023,0.10805794800877644
75,GOLDBEES.NS,2,3,7,rolling_sharpe,-0.22921854117312113,-0.23441993386255,-0.9655843124333958,-0.4259463900055346,0.03556268591046516,3.825137030546317,-0.08074305732459774
76,GOLDBEES.NS,2,3,7,rolling_sortino,-0.14367583187705416,-0.1490806971675274,-0.7147873427686074,-0.28450752550814296,0.03876986216840042,5.114695014342725,-0.006879120443525899
77,GOLDBEES.NS,2,3,7,rolling_cagr,-0.3917368420791168,-0.3729116552095788,-1.109201284267728,-0.5366998357730319,0.03483611147265568,3.071801056191794,-0.2083461427090212
78,GOLDBEES.NS,2,3,7,maxdrawup_by_maxdrawdown,-0.16168965430530707,-0.20525746735099462,-1.6619809655850268,-0.5222826194766778,0.04053529678859325,5.9292936104251135,-0.028822741112495498
79,GOLDBEES.NS,2,3,7,outperformance,-0.06116093043947784,-0.05613424376695416,-0.5779498383812405,-0.20382024666943246,0.0480535368535047,6.994816463845793,0.06368727448152223
80,GOLDBEES.NS,2,6,1,rolling_sharpe,0.16150320551745193,0.17672632059913326,-117967.25444401358,-0.060437594759124844,0.06769744800218043,8.909501862179514,0.2789424703244323
81,GOLDBEES.NS,2,6,1,rolling_sortino,0.16150320551745193,0.17672632059913326,-117967.25444401358,-0.060437594759124844,0.06769744800218043,8.909501862179514,0.2789424703244323
82,GOLDBEES.NS,2,6,1,rolling_cagr,0.16150320551745193,0.17672632059913326,-117967.25444401358,-0.060437594759124844,0.06769744800218043,8.909501862179514,0.2789424703244323
83,GOLDBEES.NS,2,6,1,maxdrawup_by_maxdrawdown,0.16150320551745193,0.17672632059913326,-117967.25444401358,-0.060437594759124844,0.06769744800218043,8.909501862179514,0.2789424703244323
84,GOLDBEES.NS,2,6,1,outperformance,0.16150320551745193,0.17672632059913326,-117967.25444401358,-0.060437594759124844,0.06769744800218043,8.909501862179514,0.2789424703244323
85,GOLDBEES.NS,2,6,3,rolling_sharpe,-0.47901757741029694,-0.4257040708379386,-1.0250993045669592,-0.5212795704021714,0.022335734001370088,2.6679436943239834,-0.2516432725038493
86,GOLDBEES.NS,2,6,3,rolling_sortino,-0.21398417879572723,-0.22284603389987126,-1.0246262268917137,-0.37422908357124796,0.03398194217064178,4.614233475478401,-0.05640000271726531
87,GOLDBEES.NS,2,6,3,rolling_cagr,-0.3787552445496493,-0.3650113688273274,-1.1202230589147453,-0.5247495682601526,0.025100298125508715,2.198424246115165,-0.22309531720017794
88,GOLDBEES.NS,2,6,3,maxdrawup_by_maxdrawdown,-0.330273662037194,-0.5571064462121986,-687194.5135871667,-0.5251179617840708,0.03085408439419023,2.9866197011463145,-0.20901800289817674
89,GOLDBEES.NS,2,6,3,outperformance,-0.3787552445496493,-0.3650113688273274,-1.1202230589147453,-0.5247495682601526,0.025100298125508715,2.198424246115165,-0.22309531720017794
90,GOLDBEES.NS,2,6,5,rolling_sharpe,-0.4433374240464126,-0.45573076510168986,-1.8882011769602889,-0.7464442225612794,0.032335545016030406,3.3284188283184726,-0.27390096716850265
91,GOLDBEES.NS,2,6,5,rolling_sortino,-0.16781689687326265,-0.17666239931456137,-197061.75574126432,-0.40573992965178385,0.045728072991540115,4.645540213882086,-0.022386712306541323
92,GOLDBEES.NS,2,6,5,rolling_cagr,-0.3282233602029881,-0.3068572833343942,-0.9780726747579498,-0.4340338573538715,0.029748466251375952,2.4538164098711737,-0.16965582441041627
93,GOLDBEES.NS,2,6,5,maxdrawup_by_maxdrawdown,-0.07342120669202877,-0.13490965663626053,-1032830.2000042954,-0.1906754820211635,0.044544362371498114,6.558166875878548,0.04097373162254181
94,GOLDBEES.NS,2,6,5,outperformance,-0.3282233602029881,-0.3068572833343942,-0.9780726747579498,-0.4340338573538715,0.029748466251375952,2.4538164098711737,-0.16965582441041627
95,GOLDBEES.NS,2,6,7,rolling_sharpe,-0.30987575491750297,-0.36651989188644946,-2.0350264126830244,-0.676919525016418,0.02865053393469884,3.606356092142032,-0.1642732965884668
96,GOLDBEES.NS,2,6,7,rolling_sortino,-0.13315561213710958,-0.14802580244879798,-1.5944561328609947,-0.3944484244191397,0.04663484505223823,6.811197651096767,0.003361223016992154
97,GOLDBEES.NS,2,6,7,rolling_cagr,-0.054277462606589603,-0.05227168937771925,-1.2815642158026985,-0.32002794808743795,0.04471119744482233,6.637009244687029,0.0764127057670434
98,GOLDBEES.NS,2,6,7,maxdrawup_by_maxdrawdown,-0.16522775178654545,-0.26118742465583156,-789427.1430166296,-0.5310007054406989,0.03560562634639091,5.9423469433043925,-0.047091292155803544
99,GOLDBEES.NS,2,6,7,outperformance,-0.07767264273748545,-0.07461823297672365,-1.2991068799756949,-0.28362606875924135,0.04265280243716465,6.587902801594073,0.054679527482579315
100,GOLDBEES.NS,2,12,1,rolling_sharpe,-0.03150065238575639,-0.058054977814714886,-0.7237130572319914,-0.2111900142351726,0.05419952886921399,7.613113151739406,0.0868785956603284
101,GOLDBEES.NS,2,12,1,rolling_sortino,-0.03150065238575639,-0.058054977814714886,-0.7237130572319914,-0.2111900142351726,0.05419952886921399,7.613113151739406,0.0868785956603284
102,GOLDBEES.NS,2,12,1,rolling_cagr,-0.03150065238575639,-0.058054977814714886,-0.7237130572319914,-0.2111900142351726,0.05419952886921399,7.613113151739406,0.0868785956603284
103,GOLDBEES.NS,2,12,1,maxdrawup_by_maxdrawdown,-0.03150065238575639,-0.058054977814714886,-0.7237130572319914,-0.2111900142351726,0.05419952886921399,7.613113151739406,0.0868785956603284
104,GOLDBEES.NS,2,12,1,outperformance,-0.03150065238575639,-0.058054977814714886,-0.7237130572319914,-0.2111900142351726,0.05419952886921399,7.613113151739406,0.0868785956603284
105,GOLDBEES.NS,2,12,3,rolling_sharpe,-0.5715529631150352,-0.5098955373547877,-0.9487970057437334,-0.50314245956482,0.013736974063474017,1.898782439332188,-0.3046421136848514
106,GOLDBEES.NS,2,12,3,rolling_sortino,-0.20524882075106798,-0.2363616643201455,-0.7834584032505643,-0.2626596258315096,0.031984950282534556,3.716415550865339,-0.04396144797490664
107,GOLDBEES.NS,2,12,3,rolling_cagr,-0.4492471618953641,-0.4212985720314259,-1.0323859801152642,-0.5078117415606228,0.020975145470391747,2.521533301503196,-0.273972346689493
108,GOLDBEES.NS,2,12,3,maxdrawup_by_maxdrawdown,-0.16968381601061186,-0.4085673783384414,-0.8172447097393141,-0.2808449624899581,0.043337020315454645,5.51055558384364,-0.06725266543717967
109,GOLDBEES.NS,2,12,3,outperformance,-0.4492471618953641,-0.4212985720314259,-1.0323859801152642,-0.5078117415606228,0.020975145470391747,2.521533301503196,-0.273972346689493
110,GOLDBEES.NS,2,12,5,rolling_sharpe,-0.4422624006748049,-0.4741315843447638,-81864.9665050726,-0.5295905324367639,0.02744760618982124,2.703270385934615,-0.26919610450152676
111,GOLDBEES.NS,2,12,5,rolling_sortino,-0.3189753824541802,-0.387992873702904,-257705.2263416714,-0.4555134491401202,0.0383318831377972,4.087223580838464,-0.1711477218442039
112,GOLDBEES.NS,2,12,5,rolling_cagr,-0.3818717868041604,-0.36153389613116543,-0.9238251319861267,-0.4265155654734042,0.026304282381555622,2.785881720791485,-0.19941416207504092
113,GOLDBEES.NS,2,12,5,maxdrawup_by_maxdrawdown,-0.061800842198438365,-0.17538763000819255,-0.8750725565726447,-0.2721455238209104,0.04721985947360839,10.790186581728955,0.04902930935949512
114,GOLDBEES.NS,2,12,5,outperformance,-0.3818717868041604,-0.36153389613116543,-0.9238251319861267,-0.4265155654734042,0.026304282381555622,2.785881720791485,-0.19941416207504092
115,GOLDBEES.NS,2,12,7,rolling_sharpe,-0.22232030281998624,-0.3075981411075526,-1.235885657683667,-0.4670696419102155,0.035031659527104395,4.992278784210496,-0.08824307326088165
116,GOLDBEES.NS,2,12,7,rolling_sortino,-0.19047854381949114,-0.19457356534101974,-1.1087984954586694,-0.3805861858277847,0.042048331564516525,5.406880604455498,-0.03378454760003069
117,GOLDBEES.NS,2,12,7,rolling_cagr,-0.15325246748626883,-0.15062200299807968,-0.8661375290790023,-0.37651865118152356,0.03832120714124484,5.102267354329907,0.00022500654074830706
118,GOLDBEES.NS,2,12,7,maxdrawup_by_maxdrawdown,-0.15987249247093782,-0.3101353245201598,-1.5099787718527016,-0.4681793923615283,0.035499225342030864,5.47378082391434,-0.050463981716176276
119,GOLDBEES.NS,2,12,7,outperformance,-0.07255477136310286,-0.06855342555125661,-108327.20522222416,-0.33304382886936285,0.05152475443665934,5.777664170512239,0.06807680988182852
120,GOLDBEES.NS,3,3,1,rolling_sharpe,0.037502372401404756,0.03204762061741224,-0.6906757968943326,-0.2572684300156138,0.06492502556179082,6.797580498053793,0.14678989594098257
121,GOLDBEES.NS,3,3,1,rolling_sortino,0.037502372401404756,0.03204762061741224,-0.6906757968943326,-0.2572684300156138,0.06492502556179082,6.797580498053793,0.14678989594098257
122,GOLDBEES.NS,3,3,1,rolling_cagr,0.037502372401404756,0.03204762061741224,-0.6906757968943326,-0.2572684300156138,0.06492502556179082,6.797580498053793,0.14678989594098257
123,GOLDBEES.NS,3,3,1,maxdrawup_by_maxdrawdown,0.037502372401404756,0.03204762061741224,-0.6906757968943326,-0.2572684300156138,0.06492502556179082,6.797580498053793,0.14678989594098257
124,GOLDBEES.NS,3,3,1,outperformance,0.037502372401404756,0.03204762061741224,-0.6906757968943326,-0.2572684300156138,0.06492502556179082,6.797580498053793,0.14678989594098257
125,GOLDBEES.NS,3,3,3,rolling_sharpe,-0.278522324207705,-0.2390981368327924,-0.7129246274025968,-0.3078927567924863,0.03329534484218603,3.655731020434169,-0.11616954890438347
126,GOLDBEES.NS,3,3,3,rolling_sortino,-0.040196757264899095,-0.03654633004681148,-0.7430103624539603,-0.30613910313173215,0.04732662527338582,6.164922873762955,0.07788392128551291
127,GOLDBEES.NS,3,3,3,rolling_cagr,-0.04274735443920305,-0.037278403979828865,-0.48818019234048055,-0.15333853138766512,0.04938624662846204,5.529352777683013,0.07508975497138382
128,GOLDBEES.NS,3,3,3,maxdrawup_by_maxdrawdown,-0.3722475220453377,-0.4566909238531415,-279043.65677258465,-0.7773960608216036,0.029928792572316634,3.0529189603307207,-0.23781245573293575
129,GOLDBEES.NS,3,3,3,outperformance,-0.04274735443920305,-0.037278403979828865,-0.48818019234048055,-0.15333853138766512,0.04938624662846204,5.529352777683013,0.07508975497138382
130,GOLDBEES.NS,3,3,5,rolling_sharpe,-0.49665739672701315,-0.451532533424598,-1.0888324131166143,-0.6387043271717446,0.02608301380118145,2.8216266137678465,-0.3013359943317271
131,GOLDBEES.NS,3,3,5,rolling_sortino,-0.3524867073150211,-0.3718500291273481,-1.4121498010082065,-0.7126829643717,0.035321613376995305,3.5378149766694245,-0.1944825588678516
132,GOLDBEES.NS,3,3,5,rolling_cagr,-0.07091028366612,-0.06116195751731549,-0.45312390962708377,-0.14618772024343235,0.04707802506713705,5.280979154468723,0.05148175543385736
133,GOLDBEES.NS,3,3,5,maxdrawup_by_maxdrawdown,-0.1550342513660933,-0.22241196881598965,-2290360.869775046,-0.5365469861305554,0.041637417946832574,5.514121935033176,-0.03770362224938073
134,GOLDBEES.NS,3,3,5,outperformance,-0.07091028366612,-0.06116195751731549,-0.45312390962708377,-0.14618772024343235,0.04707802506713705,5.280979154468723,0.05148175543385736
135,GOLDBEES.NS,3,3,7,rolling_sharpe,-0.1398679499205149,-0.1428092019502412,-0.6895276713472095,-0.27556928217678034,0.04214578430079041,4.396527788409191,-0.002742508248852804
136,GOLDBEES.NS,3,3,7,rolling_sortino,-0.33718747205582295,-0.3544147479126297,-1.0948564555311848,-0.49156944744976966,0.028129813351813183,3.7645444930399337,-0.1760914597455776
137,GOLDBEES.NS,3,3,7,rolling_cagr,-0.23067309929187943,-0.2232154705242232,-1.014831701858112,-0.46569698766115847,0.037290792647560876,3.207096023714312,-0.07775358485833017
138,GOLDBEES.NS,3,3,7,maxdrawup_by_maxdrawdown,-0.16566020675135962,-0.2121361175333786,-1.1728221983493767,-0.5044882579184254,0.03793089403137431,5.4709615907964615,-0.03822665376761836
139,GOLDBEES.NS,3,3,7,outperformance,-0.07955220283554669,-0.07360480753866085,-0.6383253838184857,-0.24164341582385668,0.0478715494694469,6.926762449320176,0.03904253307535588
140,GOLDBEES.NS,3,6,1,rolling_sharpe,0.07298552467611201,0.07850728350937378,-118018.16430952435,-0.0864044747607708,0.06505975587877458,7.127013611110986,0.1830181197881302
141,GOLDBEES.NS,3,6,1,rolling_sortino,0.07298552467611201,0.07850728350937378,-118018.16430952435,-0.0864044747607708,0.06505975587877458,7.127013611110986,0.1830181197881302
142,GOLDBEES.NS,3,6,1,rolling_cagr,0.07298552467611201,0.07850728350937378,-118018.16430952435,-0.0864044747607708,0.06505975587877458,7.127013611110986,0.1830181197881302
143,GOLDBEES.NS,3,6,1,maxdrawup_by_maxdrawdown,0.07298552467611201,0.07850728350937378,-118018.16430952435,-0.0864044747607708,0.06505975587877458,7.127013611110986,0.1830181197881302
144,GOLDBEES.NS,3,6,1,outperformance,0.07298552467611201,0.07850728350937378,-118018.16430952435,-0.0864044747607708,0.06505975587877458,7.127013611110986,0.1830181197881302
